value,coordinates,Sensor ID,Latitude,Longitude,City,Station Name,First Seen (UTC),Last Seen (UTC),Timezone,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
6.07,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-24T23:02:36Z,2025-08-24T16:02:36-07:00,2025-08-25T00:02:36Z,2025-08-24T17:02:36-07:00
7.01,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,6.46,6.478,6.65,7.0649999999999995,7.3525,7.433800000000001,7.45,7.007,0.37434535451163925,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-25T00:03:10Z,2025-08-24T17:03:10-07:00,2025-08-25T01:57:22Z,2025-08-24T18:57:22-07:00
6.73,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,5.92,5.965,6.4175,6.65,7.0725,7.6848,7.8,6.726999999999999,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-25T01:03:51Z,2025-08-24T18:03:51-07:00,2025-08-25T02:56:00Z,2025-08-24T19:56:00-07:00
6.85,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,5.54,5.6216,6.15,6.23,6.57,10.898,11.69,6.8500000000000005,,20,00:30:00,9,00:13:30,45.0,23.0,2025-08-25T02:02:04Z,2025-08-24T19:02:04-07:00,2025-08-25T03:52:08Z,2025-08-24T20:52:08-07:00
7.4,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-25T03:02:08Z,2025-08-24T20:02:08-07:00,2025-08-25T04:02:08Z,2025-08-24T21:02:08-07:00
5.93,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,5.57,5.57,5.6675,5.835,6.1,6.5722000000000005,6.61,5.927,0.35546682920726475,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-25T04:03:51Z,2025-08-24T21:03:51-07:00,2025-08-25T05:56:48Z,2025-08-24T22:56:48-07:00
5.7,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-25T05:02:51Z,2025-08-24T22:02:51-07:00,2025-08-25T06:02:51Z,2025-08-24T23:02:51-07:00
5.99,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00,5.7,5.714,5.84,5.92,6.1,6.422000000000001,6.45,5.992727272727273,0.23160703396446786,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-25T06:00:15Z,2025-08-24T23:00:15-07:00,2025-08-25T07:57:40Z,2025-08-25T00:57:40-07:00
6.09,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00,2025-08-25T09:00:00Z,2025-08-25T02:00:00-07:00,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-25T07:03:19Z,2025-08-25T00:03:19-07:00,2025-08-25T08:03:19Z,2025-08-25T01:03:19-07:00
6.62,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T10:00:00Z,2025-08-25T03:00:00-07:00,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00,6.28,6.300000000000001,6.4975000000000005,6.59,6.8100000000000005,6.9239999999999995,6.93,6.623333333333334,0.2444313127785932,20,00:30:00,6,00:09:00,30.0,15.0,2025-08-25T09:05:32Z,2025-08-25T02:05:32-07:00,2025-08-25T10:53:58Z,2025-08-25T03:53:58-07:00
6.83,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00,6.56,6.56,6.65,6.89,6.97,7.064,7.08,6.829090909090909,0.31112698372208053,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-25T10:00:02Z,2025-08-25T03:00:02-07:00,2025-08-25T11:59:52Z,2025-08-25T04:59:52-07:00
7.1,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00,6.78,6.7908,6.9025,7.095,7.2075,7.6008,7.68,7.103,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-25T11:05:31Z,2025-08-25T04:05:31-07:00,2025-08-25T12:59:43Z,2025-08-25T05:59:43-07:00
7.26,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00,2025-08-25T14:00:00Z,2025-08-25T07:00:00-07:00,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-25T12:05:23Z,2025-08-25T05:05:23-07:00,2025-08-25T13:05:23Z,2025-08-25T06:05:23-07:00
8.42,,2000993,34.01106,-118.25092,Los Angeles,Jefferson HS (8714),2022-02-18T01:52:52Z,2025-08-25 15:02:43+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T14:00:00Z,2025-08-25T07:00:00-07:00,2025-08-25T15:00:00Z,2025-08-25T08:00:00-07:00,7.64,7.6975999999999996,8.1375,8.32,8.4275,9.4962,9.57,8.415000000000001,0.5620646463412078,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-25T13:04:01Z,2025-08-25T06:04:01-07:00,2025-08-25T14:57:02Z,2025-08-25T07:57:02-07:00
9.03,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-24T18:00:00Z,2025-08-24T11:00:00-07:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,8.02,8.058,8.254999999999999,8.72,9.405000000000001,11.214000000000002,11.59,9.02909090909091,1.023234621633324,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-24T17:02:47Z,2025-08-24T10:02:47-07:00,2025-08-24T18:59:49Z,2025-08-24T11:59:49-07:00
8.99,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,8.04,8.064,8.5,8.83,9.53,10.261600000000001,10.38,8.986666666666666,,20,00:30:00,9,00:13:30,45.0,23.0,2025-08-24T18:05:21Z,2025-08-24T11:05:21-07:00,2025-08-24T19:55:46Z,2025-08-24T12:55:46-07:00
9.37,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,8.18,8.198,8.5,9.16,10.015,11.176,11.3,9.367272727272727,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-24T19:01:18Z,2025-08-24T12:01:18-07:00,2025-08-24T20:58:46Z,2025-08-24T13:58:46-07:00
8.6,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-24T20:05:07Z,2025-08-24T13:05:07-07:00,2025-08-24T21:05:07Z,2025-08-24T14:05:07-07:00
7.3,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,6.64,6.6704,6.94,7.37,7.55,7.9155999999999995,7.93,7.302222222222222,0.4438405619639156,20,00:30:00,9,00:13:30,45.0,23.0,2025-08-24T22:03:48Z,2025-08-24T15:03:48-07:00,2025-08-24T23:57:16Z,2025-08-24T16:57:16-07:00
7.14,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-24T23:02:48Z,2025-08-24T16:02:48-07:00,2025-08-25T00:02:48Z,2025-08-24T17:02:48-07:00
8.51,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,7.5,7.5054,7.6425,7.98,8.685,11.802800000000001,12.44,8.508000000000001,1.4710223202476118,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-25T00:04:07Z,2025-08-24T17:04:07-07:00,2025-08-25T01:56:25Z,2025-08-24T18:56:25-07:00
7.57,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,6.92,6.9434,7.305,7.555,7.875,8.2196,8.27,7.57,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-25T01:01:56Z,2025-08-24T18:01:56-07:00,2025-08-25T02:55:51Z,2025-08-24T19:55:51-07:00
7.32,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,6.76,6.788,7.1475,7.34,7.5175,7.8238,7.87,7.316249999999999,,20,00:30:00,8,00:12:00,40.0,20.0,2025-08-25T02:05:51Z,2025-08-24T19:05:51-07:00,2025-08-25T03:55:35Z,2025-08-24T20:55:35-07:00
8.2,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-25T03:01:32Z,2025-08-24T20:01:32-07:00,2025-08-25T04:01:32Z,2025-08-24T21:01:32-07:00
6.82,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,6.41,6.4408,6.6450000000000005,6.835,6.9399999999999995,7.163,7.17,6.816249999999999,0.2541055742346926,20,00:30:00,8,00:12:00,40.0,20.0,2025-08-25T04:08:18Z,2025-08-24T21:08:18-07:00,2025-08-25T05:56:49Z,2025-08-24T22:56:49-07:00
7.21,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-25T05:02:46Z,2025-08-24T22:02:46-07:00,2025-08-25T06:02:46Z,2025-08-24T23:02:46-07:00
7.3,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00,6.88,6.8864,7.21,7.28,7.46,7.8764,7.95,7.304444444444444,0.3202776573190486,20,00:30:00,9,00:13:30,45.0,23.0,2025-08-25T06:05:21Z,2025-08-24T23:05:21-07:00,2025-08-25T07:55:26Z,2025-08-25T00:55:26-07:00
7.31,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00,2025-08-25T09:00:00Z,2025-08-25T02:00:00-07:00,7.12,7.1274,7.2125,7.305,7.3975,7.482600000000001,7.49,7.305,0.26162950903902205,20,00:30:00,2,00:03:00,10.0,5.0,2025-08-25T07:00:59Z,2025-08-25T00:00:59-07:00,2025-08-25T08:06:55Z,2025-08-25T01:06:55-07:00
8.54,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T10:00:00Z,2025-08-25T03:00:00-07:00,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00,7.83,7.8516,8.4675,8.67,8.772499999999999,8.881,8.89,8.535,0.36591589804823244,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-25T09:00:40Z,2025-08-25T02:00:40-07:00,2025-08-25T10:59:56Z,2025-08-25T03:59:56-07:00
8.32,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00,7.93,7.9677999999999995,8.195,8.32,8.4725,8.5956,8.61,8.315999999999999,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-25T10:05:28Z,2025-08-25T03:05:28-07:00,2025-08-25T11:56:08Z,2025-08-25T04:56:08-07:00
8.21,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00,7.38,7.4088,8.02,8.24,8.58,9.0328,9.1,8.211111111111112,,20,00:30:00,9,00:13:30,45.0,23.0,2025-08-25T11:02:05Z,2025-08-25T04:02:05-07:00,2025-08-25T12:57:19Z,2025-08-25T05:57:19-07:00
10.5,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00,2025-08-25T14:00:00Z,2025-08-25T07:00:00-07:00,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-25T12:02:51Z,2025-08-25T05:02:51-07:00,2025-08-25T13:02:51Z,2025-08-25T06:02:51-07:00
9.88,,2000942,34.03397,-118.2344,Los Angeles,Metropolitan HS (8757),2022-02-18T01:53:06Z,2025-08-25 15:02:20+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T14:00:00Z,2025-08-25T07:00:00-07:00,2025-08-25T15:00:00Z,2025-08-25T08:00:00-07:00,8.69,8.722,9.05,9.4,10.73,11.3176,11.34,9.877777777777778,1.048567806316999,20,00:30:00,9,00:13:30,45.0,23.0,2025-08-25T13:01:31Z,2025-08-25T06:01:31-07:00,2025-08-25T14:56:23Z,2025-08-25T07:56:23-07:00
9.65,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-24T18:00:00Z,2025-08-24T11:00:00-07:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,8.91,8.9532,9.245000000000001,9.42,10.040000000000001,10.7044,10.78,9.646,0.5987431280051008,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-24T17:05:24Z,2025-08-24T10:05:24-07:00,2025-08-24T18:55:30Z,2025-08-24T11:55:30-07:00
9.12,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,8.53,8.572,8.75,8.91,9.295,10.364,10.57,9.12090909090909,0.049497474683058526,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-24T18:01:04Z,2025-08-24T11:01:04-07:00,2025-08-24T19:56:45Z,2025-08-24T12:56:45-07:00
9.38,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,8.25,8.274,8.765,9.34,9.835,10.624,10.63,9.378181818181819,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-24T19:02:18Z,2025-08-24T12:02:18-07:00,2025-08-24T20:57:57Z,2025-08-24T13:57:57-07:00
9.27,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00,9.27,9.27,9.27,9.27,9.27,9.27,9.27,9.27,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-24T20:03:30Z,2025-08-24T13:03:30-07:00,2025-08-24T21:03:30Z,2025-08-24T14:03:30-07:00
7.42,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,7.12,7.132,7.25,7.38,7.465,7.9,7.9,7.419090909090909,0.26231486978265434,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-24T22:00:23Z,2025-08-24T15:00:23-07:00,2025-08-24T23:59:21Z,2025-08-24T16:59:21-07:00
7.52,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-24T23:04:54Z,2025-08-24T16:04:54-07:00,2025-08-25T00:04:54Z,2025-08-24T17:04:54-07:00
7.98,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,7.53,7.566,7.74,7.97,8.190000000000001,8.466,8.51,7.975454545454546,0.3032940367486193,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-25T00:00:34Z,2025-08-24T17:00:34-07:00,2025-08-25T01:56:15Z,2025-08-24T18:56:15-07:00
8.01,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,7.2,7.3180000000000005,7.84,8.1,8.165,8.388,8.39,8.005454545454546,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-25T01:01:49Z,2025-08-24T18:01:49-07:00,2025-08-25T02:57:33Z,2025-08-24T19:57:33-07:00
7.68,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,6.87,6.94,7.355,7.48,8.1,8.444,8.46,7.680909090909092,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-25T02:03:08Z,2025-08-24T19:03:08-07:00,2025-08-25T03:58:53Z,2025-08-24T20:58:53-07:00
6.79,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-25T03:04:28Z,2025-08-24T20:04:28-07:00,2025-08-25T04:04:28Z,2025-08-24T21:04:28-07:00
6.93,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,6.44,6.446000000000001,6.545,7.03,7.1850000000000005,7.414,7.42,6.928181818181819,0.3708319884211226,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-25T04:00:14Z,2025-08-24T21:00:14-07:00,2025-08-25T05:56:01Z,2025-08-24T22:56:01-07:00
7.1,,2000783,34.05496,-118.27168,Los Angeles,Esperanza ES (2383),2022-06-10T18:30:46Z,2025-08-25 15:02:38+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-25T05:01:35Z,2025-08-24T22:01:35-07:00,2025-08-25T06:01:35Z,2025-08-24T23:01:35-07:00
