value,coordinates,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
8.46,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,8.46,8.46,8.46,8.46,8.46,8.46,8.46,8.46,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-21T08:01:15Z,2025-08-21T01:01:15-07:00,2025-08-21T08:04:15Z,2025-08-21T01:04:15-07:00
8.08,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,7.42,7.476,7.82,8.25,8.39,8.4268,8.43,8.082222222222223,0.36265609665969295,20,00:30:00,9,00:13:30,45.0,23.0,2025-08-21T09:03:19Z,2025-08-21T02:03:19-07:00,2025-08-21T09:56:54Z,2025-08-21T02:56:54-07:00
8.92,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,8.14,8.1814,8.7825,8.995000000000001,9.08,9.5954,9.68,8.920000000000002,0.4304261454264437,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T09:59:27Z,2025-08-21T02:59:27-07:00,2025-08-21T10:54:44Z,2025-08-21T03:54:44-07:00
9.65,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,9.1,9.126999999999999,9.2625,9.67,9.9,10.43,10.52,9.652,0.44256324092972515,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T10:57:16Z,2025-08-21T03:57:16-07:00,2025-08-21T11:54:50Z,2025-08-21T04:54:50-07:00
9.93,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,9.36,9.4104,9.809999999999999,9.96,10.075,10.3614,10.41,9.927,0.28767458467279766,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T11:57:23Z,2025-08-21T04:57:23-07:00,2025-08-21T12:54:34Z,2025-08-21T05:54:34-07:00
10.0,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,9.24,9.2454,9.46,10.114999999999998,10.42,10.8212,10.85,10.032,0.5931235584223201,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T12:57:55Z,2025-08-21T05:57:55-07:00,2025-08-21T13:55:56Z,2025-08-21T06:55:56-07:00
9.65,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,9.03,9.075,9.485,9.765,9.807500000000001,10.1498,10.22,9.65,0.33333333333333376,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T13:58:53Z,2025-08-21T06:58:53-07:00,2025-08-21T14:54:43Z,2025-08-21T07:54:43-07:00
10.3,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00,9.81,9.828800000000001,10.045,10.280000000000001,10.515,10.7312,10.75,10.280000000000001,0.6646803743153531,20,00:30:00,2,00:03:00,10.0,5.0,2025-08-21T14:57:16Z,2025-08-21T07:57:16-07:00,2025-08-21T15:06:14Z,2025-08-21T08:06:14-07:00
11.4,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,10.64,10.7192,11.125,11.185,11.6475,12.4774,12.49,11.440999999999999,0.5995081317213307,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T15:59:57Z,2025-08-21T08:59:57-07:00,2025-08-21T16:55:34Z,2025-08-21T09:55:34-07:00
12.5,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00,12.25,12.258,12.35,12.45,12.55,12.642,12.65,12.45,0.282842712474618,20,00:30:00,2,00:03:00,10.0,5.0,2025-08-21T16:58:07Z,2025-08-21T09:58:07-07:00,2025-08-21T17:06:55Z,2025-08-21T10:06:55-07:00
11.9,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,10.92,10.9596,11.5,11.72,12.4,12.791599999999999,12.86,11.854000000000003,0.6258185750590092,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T18:01:42Z,2025-08-21T11:01:42-07:00,2025-08-21T18:56:17Z,2025-08-21T11:56:17-07:00
11.5,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,10.2,10.306199999999999,10.9575,11.27,12.1925,13.0334,13.19,11.525999999999998,0.8873456047235612,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T18:59:14Z,2025-08-21T11:59:14-07:00,2025-08-21T19:55:58Z,2025-08-21T12:55:58-07:00
9.88,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00,8.21,8.298200000000001,9.0425,10.129999999999999,10.7375,11.1478,11.2,9.882,1.0377946703359853,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T19:58:33Z,2025-08-21T12:58:33-07:00,2025-08-21T20:55:12Z,2025-08-21T13:55:12-07:00
8.01,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,7.73,7.7412,7.87,8.01,8.149999999999999,8.278799999999999,8.29,8.01,0.3959797974644657,20,00:30:00,2,00:03:00,10.0,5.0,2025-08-21T20:57:45Z,2025-08-21T13:57:45-07:00,2025-08-21T21:06:17Z,2025-08-21T14:06:17-07:00
7.48,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,2025-08-21T23:00:00Z,2025-08-21T16:00:00-07:00,6.53,6.5678,7.0675,7.745,7.795,8.0778,8.13,7.482000000000001,0.5495412227991237,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T22:00:36Z,2025-08-21T15:00:36-07:00,2025-08-21T22:57:14Z,2025-08-21T15:57:14-07:00
7.8,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T23:00:00Z,2025-08-21T16:00:00-07:00,2025-08-22T00:00:00Z,2025-08-21T17:00:00-07:00,6.74,6.8768,7.6225,7.869999999999999,7.987500000000001,8.455,8.5,7.799000000000001,0.47801557389784766,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T23:00:35Z,2025-08-21T16:00:35-07:00,2025-08-21T23:54:55Z,2025-08-21T16:54:55-07:00
7.96,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-22T00:00:00Z,2025-08-21T17:00:00-07:00,2025-08-22T01:00:00Z,2025-08-21T18:00:00-07:00,7.32,7.3758,7.8,7.904999999999999,8.195,8.5258,8.56,7.963000000000001,0.36463223481566626,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-22T00:01:34Z,2025-08-21T17:01:34-07:00,2025-08-22T00:55:35Z,2025-08-21T17:55:35-07:00
6.92,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-22T01:00:00Z,2025-08-21T18:00:00-07:00,2025-08-22T02:00:00Z,2025-08-21T19:00:00-07:00,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-22T00:58:07Z,2025-08-21T17:58:07-07:00,2025-08-22T01:01:07Z,2025-08-21T18:01:07-07:00
5.77,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T04:00:00Z,2025-08-20T21:00:00-07:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,5.55,5.5607999999999995,5.6850000000000005,5.82,5.880000000000001,5.9352,5.94,5.7700000000000005,0.1997498435543827,20,00:30:00,3,00:04:30,15.0,8.0,2025-08-21T04:40:50Z,2025-08-20T21:40:50-07:00,2025-08-21T04:55:10Z,2025-08-20T21:55:10-07:00
6.07,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,5.34,5.3999999999999995,5.775,6.06,6.44,6.68,6.68,6.073636363636364,0.4446183245722727,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T04:57:51Z,2025-08-20T21:57:51-07:00,2025-08-21T05:57:33Z,2025-08-20T22:57:33-07:00
6.44,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,5.67,5.7459999999999996,6.215,6.31,6.905,7.048,7.07,6.442727272727273,0.4491567857461562,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T06:00:14Z,2025-08-20T23:00:14-07:00,2025-08-21T06:59:56Z,2025-08-20T23:59:56-07:00
6.59,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,5.99,6.053,6.380000000000001,6.515000000000001,6.8725000000000005,7.0920000000000005,7.11,6.589,0.3481522655390887,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T07:02:36Z,2025-08-21T00:02:36-07:00,2025-08-21T07:56:38Z,2025-08-21T00:56:38-07:00
6.76,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-21T07:59:18Z,2025-08-21T00:59:18-07:00,2025-08-21T08:02:18Z,2025-08-21T01:02:18-07:00
6.62,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,5.77,5.878,6.4399999999999995,6.59,6.815,7.338,7.41,6.619999999999999,0.43394828160866245,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T09:01:40Z,2025-08-21T02:01:40-07:00,2025-08-21T09:55:42Z,2025-08-21T02:55:42-07:00
7.02,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,5.85,5.952,6.645,6.8,7.550000000000001,7.964,7.99,7.0154545454545465,0.6697665807781638,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T09:58:22Z,2025-08-21T02:58:22-07:00,2025-08-21T10:58:05Z,2025-08-21T03:58:05-07:00
7.36,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,6.94,6.9508,7.2524999999999995,7.289999999999999,7.3475,8.101799999999999,8.19,7.359,0.3567896984063429,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T11:00:45Z,2025-08-21T04:00:45-07:00,2025-08-21T11:54:49Z,2025-08-21T04:54:49-07:00
6.96,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,6.47,6.4799999999999995,6.73,6.86,7.220000000000001,7.468,7.47,6.955454545454546,0.35643691268900973,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T11:57:29Z,2025-08-21T04:57:29-07:00,2025-08-21T12:57:12Z,2025-08-21T05:57:12-07:00
6.28,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,5.67,5.678,6.085,6.38,6.52,6.786,6.81,6.275454545454545,0.3721656522669347,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T12:59:52Z,2025-08-21T05:59:52-07:00,2025-08-21T13:59:34Z,2025-08-21T06:59:34-07:00
7.72,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,6.82,6.8866000000000005,7.3125,7.5649999999999995,8.155000000000001,8.771799999999999,8.86,7.718000000000001,0.6275844343371031,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T14:02:15Z,2025-08-21T07:02:15-07:00,2025-08-21T14:56:16Z,2025-08-21T07:56:16-07:00
8.12,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-21T14:58:56Z,2025-08-21T07:58:56-07:00,2025-08-21T15:01:56Z,2025-08-21T08:01:56-07:00
9.14,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,7.95,8.0526,8.7125,9.145,9.5325,10.2814,10.42,9.135000000000002,0.6933533650952367,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T16:01:16Z,2025-08-21T09:01:16-07:00,2025-08-21T16:55:16Z,2025-08-21T09:55:16-07:00
9.67,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00,9.42,9.4298,9.5425,9.665,9.7875,9.9002,9.91,9.665,0.34648232278140717,20,00:30:00,2,00:03:00,10.0,5.0,2025-08-21T16:57:56Z,2025-08-21T09:57:56-07:00,2025-08-21T17:06:36Z,2025-08-21T10:06:36-07:00
7.84,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,6.97,7.012,7.539999999999999,8.0,8.190000000000001,8.517999999999999,8.52,7.841818181818183,0.5136889755838285,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T18:00:15Z,2025-08-21T11:00:15-07:00,2025-08-21T18:59:52Z,2025-08-21T11:59:52-07:00
7.39,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,6.47,6.5203999999999995,6.875,7.29,8.0375,8.1682,8.17,7.394,0.6340732519897752,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T19:02:32Z,2025-08-21T12:02:32-07:00,2025-08-21T19:56:30Z,2025-08-21T12:56:30-07:00
5.9,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00,5.38,5.396,5.605,5.71,5.99,6.91,6.95,5.901818181818182,0.5115235709489483,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T19:59:10Z,2025-08-21T12:59:10-07:00,2025-08-21T20:58:48Z,2025-08-21T13:58:48-07:00
5.64,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-21T21:01:28Z,2025-08-21T14:01:28-07:00,2025-08-21T21:04:28Z,2025-08-21T14:04:28-07:00
5.87,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,2025-08-21T23:00:00Z,2025-08-21T16:00:00-07:00,5.14,5.1979999999999995,5.5,5.94,6.1899999999999995,6.478,6.49,5.870909090909092,0.44876395901307703,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T21:58:06Z,2025-08-21T14:58:06-07:00,2025-08-21T22:57:44Z,2025-08-21T15:57:44-07:00
5.97,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T23:00:00Z,2025-08-21T16:00:00-07:00,2025-08-22T00:00:00Z,2025-08-21T17:00:00-07:00,5.31,5.3658,5.654999999999999,5.855,6.265000000000001,6.7872,6.87,5.965999999999999,0.4637815577762164,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T23:00:24Z,2025-08-21T16:00:24-07:00,2025-08-21T23:54:22Z,2025-08-21T16:54:22-07:00
5.79,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-22T00:00:00Z,2025-08-21T17:00:00-07:00,2025-08-22T01:00:00Z,2025-08-21T18:00:00-07:00,5.32,5.352,5.574999999999999,5.83,6.02,6.112,6.12,5.789999999999999,0.2747362371439193,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T23:57:01Z,2025-08-21T16:57:01-07:00,2025-08-22T00:56:40Z,2025-08-21T17:56:40-07:00
5.19,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-22T01:00:00Z,2025-08-21T18:00:00-07:00,2025-08-22T02:00:00Z,2025-08-21T19:00:00-07:00,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-22T00:59:20Z,2025-08-21T17:59:20-07:00,2025-08-22T01:02:20Z,2025-08-21T18:02:20-07:00
9.41,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T04:00:00Z,2025-08-20T21:00:00-07:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,9.12,9.138,9.344999999999999,9.48,9.5425,9.5494,9.55,9.407499999999999,0.20056171120131572,20,00:30:00,4,00:06:00,20.0,10.0,2025-08-21T04:37:53Z,2025-08-20T21:37:53-07:00,2025-08-21T04:57:52Z,2025-08-20T21:57:52-07:00
9.86,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,8.28,8.4024,9.655000000000001,9.93,10.385000000000002,10.931799999999999,11.02,9.858999999999998,0.7929193597782256,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T05:00:31Z,2025-08-20T22:00:31-07:00,2025-08-21T05:54:30Z,2025-08-20T22:54:30-07:00
10.0,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,9.14,9.18,9.58,10.08,10.375,11.048,11.11,10.018181818181818,0.6162599805572027,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T05:57:10Z,2025-08-20T22:57:10-07:00,2025-08-21T06:56:49Z,2025-08-20T23:56:49-07:00
9.5,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,8.58,8.62,9.004999999999999,9.64,9.98,10.274000000000001,10.32,9.497272727272728,0.6057077002827504,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T06:59:29Z,2025-08-20T23:59:29-07:00,2025-08-21T07:59:07Z,2025-08-21T00:59:07-07:00
9.38,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,9.38,9.38,9.38,9.38,9.38,9.38,9.38,9.38,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-21T08:01:47Z,2025-08-21T01:01:47-07:00,2025-08-21T08:04:47Z,2025-08-21T01:04:47-07:00
9.97,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,8.73,8.852,9.530000000000001,10.03,10.309999999999999,11.21,11.39,9.969999999999999,0.6982120021884473,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T08:58:27Z,2025-08-21T01:58:27-07:00,2025-08-21T09:58:07Z,2025-08-21T02:58:07-07:00
10.3,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,9.15,9.1608,10.002500000000001,10.335,10.84,11.3458,11.38,10.317000000000002,0.7530980458523755,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T10:00:47Z,2025-08-21T03:00:47-07:00,2025-08-21T10:54:47Z,2025-08-21T03:54:47-07:00
11.3,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,10.56,10.586,10.969999999999999,11.24,11.530000000000001,12.075999999999999,12.12,11.271818181818183,0.48872933576404387,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T10:57:26Z,2025-08-21T03:57:26-07:00,2025-08-21T11:57:07Z,2025-08-21T04:57:07-07:00
10.9,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,9.95,9.958,10.34,10.87,11.315,12.486,12.72,10.904545454545454,0.8133924469327668,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T11:59:47Z,2025-08-21T04:59:47-07:00,2025-08-21T12:59:34Z,2025-08-21T05:59:34-07:00
10.2,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,8.43,8.5092,9.6325,10.605,10.787500000000001,11.4296,11.48,10.201000000000002,1.0075542444729988,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T13:02:14Z,2025-08-21T06:02:14-07:00,2025-08-21T13:56:15Z,2025-08-21T06:56:15-07:00
10.9,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,10.04,10.059999999999999,10.47,10.84,10.969999999999999,12.091999999999999,12.12,10.873636363636363,0.6703621816193506,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T13:58:55Z,2025-08-21T06:58:55-07:00,2025-08-21T14:58:33Z,2025-08-21T07:58:33-07:00
11.3,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00,11.33,11.33,11.33,11.33,11.33,11.33,11.33,11.33,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-21T15:01:22Z,2025-08-21T08:01:22-07:00,2025-08-21T15:04:22Z,2025-08-21T08:04:22-07:00
12.3,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,10.41,10.52,11.635,12.62,12.995000000000001,13.336,13.35,12.295454545454545,1.0085768551415764,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T15:57:54Z,2025-08-21T08:57:54-07:00,2025-08-21T16:57:23Z,2025-08-21T09:57:23-07:00
11.4,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00,11.43,11.43,11.43,11.43,11.43,11.43,11.43,11.43,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-21T17:00:02Z,2025-08-21T10:00:02-07:00,2025-08-21T17:03:02Z,2025-08-21T10:03:02-07:00
12.9,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,12.16,12.178,12.362499999999999,12.75,13.1525,14.2184,14.33,12.888000000000002,0.6986463101360143,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T18:02:06Z,2025-08-21T11:02:06-07:00,2025-08-21T18:55:52Z,2025-08-21T11:55:52-07:00
12.0,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,11.01,11.168,11.895,12.07,12.325,12.540000000000001,12.55,12.047272727272729,0.42671046176748256,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T18:58:30Z,2025-08-21T11:58:30-07:00,2025-08-21T19:58:01Z,2025-08-21T12:58:01-07:00
9.9,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00,8.15,8.1536,9.0825,9.705,10.77,11.9548,12.07,9.9,1.3184334138160583,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-21T20:00:39Z,2025-08-21T13:00:39-07:00,2025-08-21T20:54:24Z,2025-08-21T13:54:24-07:00
8.33,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,8.23,8.2338,8.2775,8.325,8.3725,8.4162,8.42,8.325,0.13435028842544494,20,00:30:00,2,00:03:00,10.0,5.0,2025-08-21T20:57:03Z,2025-08-21T13:57:03-07:00,2025-08-21T21:05:41Z,2025-08-21T14:05:41-07:00
7.53,,False,2,pm25,µg/m³,,1 hour,01:00:00,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,2025-08-21T23:00:00Z,2025-08-21T16:00:00-07:00,7.11,7.114,7.265000000000001,7.44,7.835,8.058,8.08,7.532727272727272,0.3446183659960945,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-21T21:59:05Z,2025-08-21T14:59:05-07:00,2025-08-21T22:58:31Z,2025-08-21T15:58:31-07:00
