value,coordinates,Sensor ID,Latitude,Longitude,City,Station Name,First Seen (UTC),Last Seen (UTC),Timezone,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
28.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00
28.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00
30.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00
37.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00
36.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00
36.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00
48.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00
38.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00
35.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00
53.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00
51.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00
55.0,,25195,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,1,pm10,µg/m³,,1hour,01:00:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00
11.5,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00
12.8,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00
11.4,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00
10.8,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00
13.9,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00
11.8,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00
14.2,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00
14.6,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00
11.8,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00
16.4,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00
16.8,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00
17.1,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00
16.1,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00
20.8,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00
18.2,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00
17.9,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00
13.6,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00
13.9,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00
13.1,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00
15.1,,25196,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00
0.0002,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00
0.0001,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00
0.0001,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00
0.0003,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00
0.0005,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00
0.0005,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00
0.0004,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00
0.0004,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00
0.0003,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00
0.0003,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00
0.0003,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00
0.0007,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00
0.0008,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00
0.0008,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00
