City,apparent_temperature,apparent_temperature_mean,cloud_cover,dew_point_2m,hourly_datetime (UTC),precipitation,pressure_msl,relative_humidity_2m,shortwave_radiation,snow_depth,sunrise_local,sunset_local,surface_pressure,temperature_2m,temperature_2m_mean,uv_index,weather_code,wind_direction_10m,wind_gusts_10m,wind_speed_10m
New York,15.540741,16.790161,100.0,15.164365,2025-08-21 08:00:00+00:00,0.0,1015.6,94.0,0.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1011.7704,16.130999,18.162249,0.0,53.0,25.407679,39.239998,15.941944
Chicago,19.0718,20.846025,4.0,15.456581,2025-08-21 08:00:00+00:00,0.0,1017.4,81.0,0.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.18286,18.786,20.096416,0.0,3.0,19.653913,20.519999,10.703569
Los Angeles,23.619568,28.542242,35.0,15.651901,2025-08-21 09:00:00+00:00,0.0,1010.8,66.0,0.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.23083,22.310501,27.068834,0.0,3.0,59.03632,3.96,4.198285
Houston,30.047466,33.35043,0.0,23.649166,2025-08-21 09:00:00+00:00,0.0,1011.8,94.0,0.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1009.482,24.6805,27.48675,0.0,95.0,315.0001,9.72,3.563818
Chicago,19.0333,20.846025,7.0,15.25765,2025-08-21 09:00:00+00:00,0.0,1017.4,82.0,0.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.1445,18.386,20.096416,0.0,3.0,10.784258,18.0,7.69592
New York,15.542629,16.790161,100.0,15.654255,2025-08-21 09:00:00+00:00,0.0,1014.9,97.0,0.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1011.0731,16.130999,18.162249,0.0,53.0,28.705854,34.2,17.238699
Chicago,18.798042,20.846025,3.0,14.58163,2025-08-21 10:00:00+00:00,0.0,1017.2,80.0,0.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,988.9217,18.086,20.096416,0.0,3.0,58.392544,12.24,5.495161
New York,14.995483,16.790161,100.0,14.916227,2025-08-21 10:00:00+00:00,0.1,1015.3,94.0,0.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1011.46844,15.881,18.162249,0.0,53.0,20.695532,37.8,17.31746
Houston,29.971416,33.35043,0.0,23.521255,2025-08-21 10:00:00+00:00,0.0,1012.0,93.0,0.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1009.6818,24.7305,27.48675,0.0,95.0,303.6901,14.4,3.8939953
Los Angeles,22.26236,28.542242,4.0,15.165168,2025-08-21 10:00:00+00:00,0.0,1010.8,68.0,0.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.19507,21.310501,27.068834,0.0,3.0,160.34608,7.2,5.3517847
Chicago,18.87354,20.846025,9.0,14.532966,2025-08-21 11:00:00+00:00,0.0,1017.5,80.0,0.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.20844,18.036,20.096416,0.0,3.0,61.389645,13.32,4.510787
Los Angeles,22.391298,28.542242,46.0,15.503183,2025-08-21 11:00:00+00:00,0.0,1010.7,71.0,0.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.08356,20.9605,27.068834,0.0,3.0,75.96373,3.6,2.968636
New York,14.594185,16.790161,100.0,14.551934,2025-08-21 11:00:00+00:00,0.0,1015.7,93.0,1.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1011.86444,15.681001,18.162249,0.0,53.0,17.700521,38.16,17.76081
Houston,30.473446,33.35043,42.0,23.669903,2025-08-21 11:00:00+00:00,0.0,1012.1,93.0,0.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1009.7829,24.880499,27.48675,0.0,95.0,300.96368,14.4,2.0991426
Los Angeles,22.663794,28.542242,43.0,14.558771,2025-08-21 12:00:00+00:00,0.0,1010.4,66.0,0.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,999.7939,21.1605,27.068834,0.0,3.0,270.0,2.52,0.0
Chicago,18.959635,20.846025,3.0,15.4954605,2025-08-21 12:00:00+00:00,0.0,1017.9,83.0,38.5,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.6356,18.435999,20.096416,0.15,3.0,64.440094,15.119999,9.178235
Houston,30.53265,33.35043,0.0,23.457617,2025-08-21 12:00:00+00:00,0.0,1012.3,91.0,0.5,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1009.98364,25.030499,27.48675,0.0,95.0,348.6901,9.0,1.835647
New York,15.004208,16.790161,100.0,14.512229,2025-08-21 12:00:00+00:00,0.0,1015.8,91.0,5.75,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1011.9679,15.981,18.162249,0.25,53.0,26.564985,39.6,16.904673
Chicago,20.057095,20.846025,22.0,15.675473,2025-08-21 13:00:00+00:00,0.0,1018.2,76.0,197.75,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,990.07874,20.036,20.096416,1.0,3.0,69.075424,18.72,13.1041975
New York,14.246956,16.790161,100.0,15.031026,2025-08-21 13:00:00+00:00,0.1,1015.2,95.0,17.75,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1011.3682,15.831,18.162249,0.95,53.0,23.6821,44.639996,22.406927
Houston,31.34621,33.35043,11.0,24.100002,2025-08-21 13:00:00+00:00,0.0,1012.7,91.0,78.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1010.38776,25.6805,27.48675,0.35,95.0,18.435053,10.440001,3.4152596
Los Angeles,20.663216,28.542242,45.0,14.228742,2025-08-21 13:00:00+00:00,0.0,1010.5,70.0,0.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,999.8461,19.8605,27.068834,0.0,3.0,84.805664,3.96,3.9763298
Chicago,21.256586,20.846025,99.0,15.273592,2025-08-21 14:00:00+00:00,0.0,1018.5,69.0,326.5,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,990.47876,21.185999,20.096416,2.3,3.0,56.309914,18.72,11.681987
Los Angeles,21.331917,28.542242,47.0,15.347488,2025-08-21 14:00:00+00:00,0.0,1010.8,75.0,25.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.14484,19.9105,27.068834,0.1,3.0,15.945477,2.52,2.6208394
New York,14.66115,16.790161,100.0,14.523849,2025-08-21 14:00:00+00:00,0.0,1014.9,86.0,126.25,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1011.0833,16.880999,18.162249,2.5,53.0,28.739704,42.48,25.455843
Houston,32.169476,33.35043,8.0,24.853584,2025-08-21 14:00:00+00:00,0.0,1012.8,90.0,276.75,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1010.4949,26.630499,27.48675,1.65,95.0,25.346138,11.5199995,7.5685663
New York,15.172365,16.790161,100.0,14.95738,2025-08-21 15:00:00+00:00,0.0,1015.1,89.0,223.25,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1011.28094,16.781,18.162249,3.75,53.0,25.740664,41.039997,22.380884
Los Angeles,26.771215,28.542242,5.0,18.583231,2025-08-21 15:00:00+00:00,0.0,1011.0,73.0,182.25,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.47833,23.7105,27.068834,0.95,3.0,243.43501,5.04,0.8049845
Houston,34.29643,33.35043,24.0,25.173105,2025-08-21 15:00:00+00:00,0.0,1012.8,85.0,490.75,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1010.5047,27.9305,27.48675,3.45,95.0,12.528798,14.4,3.319036
Chicago,21.771837,20.846025,100.0,18.689825,2025-08-21 15:00:00+00:00,0.0,1018.6,87.0,398.5,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,990.55255,20.935999,20.096416,3.8,3.0,37.875053,23.759998,16.418526
New York,16.475643,16.790161,100.0,15.099515,2025-08-21 16:00:00+00:00,0.0,1015.1,83.0,305.5,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1011.2974,18.031,18.162249,4.0,53.0,27.801373,40.32,22.38378
Los Angeles,28.498062,28.542242,44.0,17.955954,2025-08-21 16:00:00+00:00,0.0,1011.1,61.0,395.75,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.6593,26.060501,27.068834,2.5,3.0,234.46223,3.2399998,3.096837
Chicago,22.41849,20.846025,100.0,18.721199,2025-08-21 16:00:00+00:00,0.0,1018.7,83.0,444.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,990.7247,21.736,20.096416,5.2,3.0,44.169785,23.039999,17.566378
Houston,36.872124,33.35043,50.0,25.936436,2025-08-21 16:00:00+00:00,0.0,1013.2,82.0,667.5,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1010.91455,29.3305,27.48675,5.35,95.0,84.805664,8.64,3.9763298
New York,17.468359,16.790161,100.0,14.772587,2025-08-21 17:00:00+00:00,0.0,1014.2,74.0,483.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1010.4201,19.531,18.162249,4.2,53.0,30.256361,40.32,25.006397
Houston,38.815273,33.35043,50.0,25.594927,2025-08-21 17:00:00+00:00,0.0,1013.2,75.0,829.25,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1010.9234,30.530499,27.48675,6.95,95.0,335.55606,8.28,4.3498964
Chicago,22.40022,20.846025,100.0,18.857567,2025-08-21 17:00:00+00:00,0.0,1018.9,85.0,378.75,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,990.8959,21.486,20.096416,6.25,3.0,52.124958,20.880001,16.418526
Los Angeles,32.4491,28.542242,2.0,19.493177,2025-08-21 17:00:00+00:00,0.0,1011.3,57.0,603.25,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.95337,28.8605,27.068834,4.3,3.0,188.13002,3.6,2.5455842
Houston,39.0138,33.35043,34.0,24.388363,2025-08-21 18:00:00+00:00,0.0,1012.7,69.0,919.5,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1010.4261,30.7305,27.48675,8.0,95.0,263.6599,5.3999996,3.2599385
Chicago,23.413242,20.846025,100.0,19.645264,2025-08-21 18:00:00+00:00,0.0,1018.5,89.0,588.5,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,990.5115,21.536,20.096416,6.8,3.0,65.432846,18.72,13.854155
Los Angeles,36.036396,28.542242,1.0,19.403194,2025-08-21 18:00:00+00:00,0.0,1010.9,48.0,765.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.6555,31.7605,27.068834,6.05,3.0,241.38963,5.3999996,4.510787
New York,18.70336,16.790161,100.0,15.043282,2025-08-21 18:00:00+00:00,0.0,1013.8,71.0,603.75,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1010.03394,20.480999,18.162249,4.6,53.0,26.9276,43.199997,25.43802
Los Angeles,37.125877,28.542242,19.0,16.202402,2025-08-21 19:00:00+00:00,0.0,1010.7,34.0,880.25,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.54193,34.3105,27.068834,7.3,3.0,218.2902,9.36,8.714677
Houston,37.905266,33.35043,72.0,24.722626,2025-08-21 19:00:00+00:00,0.0,1012.0,71.0,762.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1009.7265,30.5805,27.48675,8.3,95.0,44.999897,6.4799995,4.072935
Chicago,23.19139,20.846025,100.0,19.266481,2025-08-21 19:00:00+00:00,0.0,1018.4,88.0,370.5,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,990.3955,21.336,20.096416,6.7,3.0,52.765083,16.199999,11.304229
New York,21.219498,16.790161,100.0,15.02831,2025-08-21 19:00:00+00:00,0.0,1013.0,62.0,660.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1009.2647,22.681,18.162249,5.65,53.0,22.873707,38.519997,25.0064
Chicago,21.633812,20.846025,100.0,18.357824,2025-08-21 20:00:00+00:00,0.0,1018.1,86.0,307.25,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,990.0523,20.786,20.096416,6.1,3.0,43.09086,18.72,15.281989
Houston,39.62584,33.35043,41.0,26.014736,2025-08-21 20:00:00+00:00,0.0,1010.8,70.0,865.25,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1008.54114,32.1805,27.48675,7.45,95.0,54.865723,16.199999,11.885453
Los Angeles,37.865982,28.542242,11.0,16.770203,2025-08-21 20:00:00+00:00,0.0,1010.3,34.0,930.5,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.16705,34.9605,27.068834,7.4,3.0,245.09526,11.879999,11.113451
New York,20.907759,16.790161,100.0,15.311269,2025-08-21 20:00:00+00:00,0.0,1012.3,62.0,454.75,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1008.57117,22.980999,18.162249,5.3,53.0,22.380184,36.0,26.474077
Los Angeles,37.591663,28.542242,41.0,14.8872385,2025-08-21 21:00:00+00:00,0.0,1009.7,29.0,925.25,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,999.596,35.6605,27.068834,7.15,3.0,251.0295,13.679999,12.181625
New York,19.784962,16.790161,100.0,13.743769,2025-08-21 21:00:00+00:00,0.0,1012.2,59.0,281.25,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1008.46075,22.130999,18.162249,3.55,53.0,18.970512,35.64,24.36325
Houston,36.463875,33.35043,50.0,24.2,2025-08-21 21:00:00+00:00,0.0,1010.3,65.0,772.25,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1008.03784,31.5805,27.48675,4.95,95.0,96.072365,22.68,17.015474
Chicago,22.48531,20.846025,24.0,18.427986,2025-08-21 21:00:00+00:00,0.0,1018.0,83.0,447.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,990.0159,21.435999,20.096416,4.95,3.0,19.359097,19.8,14.118243
Chicago,22.826561,20.846025,0.0,17.962229,2025-08-21 22:00:00+00:00,0.0,1017.9,77.0,482.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.98846,22.185999,20.096416,3.5,3.0,24.775122,21.24,15.463246
New York,20.058647,16.790161,100.0,13.8618,2025-08-21 22:00:00+00:00,0.0,1012.3,60.0,240.75,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1008.5585,21.980999,18.162249,2.15,53.0,19.334904,35.28,21.746502
Houston,35.974304,33.35043,34.0,24.676605,2025-08-21 22:00:00+00:00,0.0,1009.4,70.0,635.75,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1007.1339,30.780499,27.48675,1.2,95.0,81.6342,17.28,12.371645
Los Angeles,36.394516,28.542242,62.0,11.753252,2025-08-21 22:00:00+00:00,0.0,1009.1,23.0,863.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,999.01825,36.1605,27.068834,6.05,3.0,246.80139,15.119999,13.708391
New York,18.874886,16.790161,60.0,12.805916,2025-08-21 23:00:00+00:00,0.0,1012.7,59.0,108.25,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1008.94635,21.130999,18.162249,0.85,53.0,20.556128,37.8,21.53089
Los Angeles,33.92183,28.542242,12.0,12.187642,2025-08-21 23:00:00+00:00,0.0,1008.6,26.0,721.25,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,998.4677,34.4605,27.068834,5.3,3.0,254.24875,16.919998,14.587776
Houston,36.529114,33.35043,0.0,23.367426,2025-08-21 23:00:00+00:00,0.0,1010.1,62.0,446.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1007.8379,31.530499,27.48675,0.55,95.0,48.01287,8.64,4.8433046
Chicago,22.712034,20.846025,4.0,17.841757,2025-08-21 23:00:00+00:00,0.0,1017.7,80.0,336.75,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.7242,21.435999,20.096416,1.95,3.0,13.5704565,17.28,10.739833
New York,18.079098,20.881842,100.0,11.171919,2025-08-22 00:00:00+00:00,0.0,1012.8,56.0,19.0,0.0,2025-08-22 06:13:45-04:00,2025-08-22 19:43:45-04:00,1009.03455,20.230999,21.620583,0.1,1.0,26.029541,36.36,17.22742
Los Angeles,33.45666,29.364275,99.0,16.343884,2025-08-22 00:00:00+00:00,0.0,1007.9,37.0,512.0,0.0,2025-08-22 06:19:56-07:00,2025-08-22 19:31:25-07:00,997.7257,32.9605,27.250084,3.45,0.0,262.8751,15.119999,11.609651
Houston,36.111877,31.498672,49.0,23.113945,2025-08-22 00:00:00+00:00,0.0,1010.7,63.0,197.75,0.0,2025-08-22 06:53:28-05:00,2025-08-22 19:54:52-05:00,1008.43256,30.9805,26.232584,0.6,55.0,330.25522,9.36,2.9024127
Chicago,21.414196,22.493668,2.0,16.761084,2025-08-22 00:00:00+00:00,0.0,1017.5,78.0,146.0,0.0,2025-08-22 06:06:36-05:00,2025-08-22 19:40:07-05:00,989.4642,20.736,20.625582,0.75,3.0,21.801476,19.08,11.631956
Houston,31.319939,31.498672,100.0,24.74069,2025-08-22 01:00:00+00:00,0.0,1011.2,94.0,3.25,0.0,2025-08-22 06:53:28-05:00,2025-08-22 19:54:52-05:00,1008.8919,25.780499,26.232584,0.2,55.0,255.2564,12.959999,7.072878
Chicago,20.437077,22.493668,47.0,15.723826,2025-08-22 01:00:00+00:00,0.0,1017.4,76.0,16.25,0.0,2025-08-22 06:06:36-05:00,2025-08-22 19:40:07-05:00,989.30554,20.086,20.625582,0.1,3.0,48.99101,14.04,10.97262
Los Angeles,31.149807,29.364275,54.0,17.15408,2025-08-22 01:00:00+00:00,0.0,1007.6,44.0,301.75,0.0,2025-08-22 06:19:56-07:00,2025-08-22 19:31:25-07:00,997.357,30.810501,27.250084,2.1,0.0,253.30067,18.359999,15.034041
New York,18.2427,20.881842,0.0,12.799091,2025-08-22 01:00:00+00:00,0.0,1013.2,68.0,0.0,0.0,2025-08-22 06:13:45-04:00,2025-08-22 19:43:45-04:00,1009.415,18.831,21.620583,0.0,1.0,34.82457,30.960001,10.086427
Los Angeles,29.153893,29.364275,2.0,12.708511,2025-08-22 02:00:00+00:00,0.0,1007.5,35.0,140.25,0.0,2025-08-22 06:19:56-07:00,2025-08-22 19:31:25-07:00,997.2245,29.810501,27.250084,0.75,0.0,233.53067,12.959999,10.296251
New York,18.042469,20.881842,0.0,12.811774,2025-08-22 02:00:00+00:00,0.0,1013.3,70.0,0.0,0.0,2025-08-22 06:13:45-04:00,2025-08-22 19:43:45-04:00,1009.5086,18.380999,21.620583,0.0,1.0,9.865748,27.0,8.4042845
Chicago,20.085625,22.493668,15.0,15.492422,2025-08-22 02:00:00+00:00,0.0,1017.6,77.0,0.0,0.0,2025-08-22 06:06:36-05:00,2025-08-22 19:40:07-05:00,989.4577,19.636,20.625582,0.0,3.0,44.999897,12.959999,9.673221
Houston,29.426365,31.498672,100.0,23.286781,2025-08-22 02:00:00+00:00,0.1,1011.7,89.0,0.0,0.0,2025-08-22 06:53:28-05:00,2025-08-22 19:54:52-05:00,1009.3866,25.2305,26.232584,0.0,55.0,272.04535,13.32,10.086427
Los Angeles,26.353792,29.364275,7.0,15.661148,2025-08-22 03:00:00+00:00,0.0,1008.2,54.0,10.75,0.0,2025-08-22 06:19:56-07:00,2025-08-22 19:31:25-07:00,997.7755,25.6605,27.250084,0.05,0.0,250.0168,11.879999,8.427383
Houston,30.791546,31.498672,100.0,23.52127,2025-08-22 03:00:00+00:00,0.0,1012.3,90.0,0.0,0.0,2025-08-22 06:53:28-05:00,2025-08-22 19:54:52-05:00,1009.98553,25.280499,26.232584,0.0,55.0,44.999897,2.16,2.0364676
Chicago,19.996014,22.493668,9.0,15.650226,2025-08-22 03:00:00+00:00,0.0,1017.7,79.0,0.0,0.0,2025-08-22 06:06:36-05:00,2025-08-22 19:40:07-05:00,989.5312,19.386,20.625582,0.0,3.0,90.0,10.799999,9.0
New York,17.068466,20.881842,0.0,12.261098,2025-08-22 03:00:00+00:00,0.0,1013.1,71.0,0.0,0.0,2025-08-22 06:13:45-04:00,2025-08-22 19:43:45-04:00,1009.29913,17.581,21.620583,0.0,1.0,7.4313188,22.319998,8.350138
New York,16.047234,20.881842,0.0,11.444522,2025-08-22 04:00:00+00:00,0.0,1013.1,69.0,0.0,0.0,2025-08-22 06:13:45-04:00,2025-08-22 19:43:45-04:00,1009.2939,17.181,21.620583,0.0,1.0,344.57776,27.0,10.829959
Chicago,20.114754,22.493668,1.0,14.632792,2025-08-22 04:00:00+00:00,0.0,1017.5,74.0,0.0,0.0,2025-08-22 06:06:36-05:00,2025-08-22 19:40:07-05:00,989.33673,19.386,20.625582,0.0,3.0,78.6901,10.440001,5.506941
Los Angeles,25.93687,29.364275,14.0,14.906963,2025-08-22 04:00:00+00:00,0.0,1009.0,53.0,0.0,0.0,2025-08-22 06:19:56-07:00,2025-08-22 19:31:25-07:00,998.5497,25.1605,27.250084,0.0,0.0,222.5104,6.8399997,5.8603754
Houston,30.109753,31.498672,100.0,23.058384,2025-08-22 04:00:00+00:00,0.0,1011.9,87.0,0.0,0.0,2025-08-22 06:53:28-05:00,2025-08-22 19:54:52-05:00,1009.5871,25.380499,26.232584,0.0,55.0,121.60746,18.72,5.495161
Los Angeles,26.422834,29.364275,6.0,14.84214,2025-08-22 05:00:00+00:00,0.0,1009.6,52.0,0.0,0.0,2025-08-22 06:19:56-07:00,2025-08-22 19:31:25-07:00,999.15216,25.4105,27.250084,0.0,0.0,224.9999,9.0,4.072935
Chicago,20.199059,22.493668,4.0,14.358173,2025-08-22 05:00:00+00:00,0.0,1017.5,75.0,0.0,0.0,2025-08-22 06:06:36-05:00,2025-08-22 19:40:07-05:00,989.28937,18.886,20.625582,0.0,3.0,153.43501,10.08,0.8049845
Houston,30.170158,31.498672,95.0,23.52127,2025-08-22 05:00:00+00:00,0.0,1011.5,90.0,0.0,0.0,2025-08-22 06:53:28-05:00,2025-08-22 19:54:52-05:00,1009.1874,25.280499,26.232584,0.0,55.0,210.96368,10.440001,6.297428
New York,15.044533,20.881842,0.0,9.265036,2025-08-22 05:00:00+00:00,0.0,1013.1,61.0,0.0,0.0,2025-08-22 06:13:45-04:00,2025-08-22 19:43:45-04:00,1009.2894,16.831,21.620583,0.0,1.0,350.53775,37.44,10.948973
Chicago,19.460672,22.493668,3.0,15.062406,2025-08-22 06:00:00+00:00,0.0,1017.4,82.0,0.0,0.0,2025-08-22 06:06:36-05:00,2025-08-22 19:40:07-05:00,989.12555,18.185999,20.625582,0.0,3.0,360.0,9.36,2.8799999
Los Angeles,26.242983,29.364275,2.0,16.221409,2025-08-22 06:00:00+00:00,0.0,1009.3,58.0,0.0,0.0,2025-08-22 06:19:56-07:00,2025-08-22 19:31:25-07:00,998.843,25.060501,27.250084,0.0,0.0,202.38017,8.28,6.6185193
Houston,31.034138,31.498672,100.0,24.050587,2025-08-22 06:00:00+00:00,0.0,1011.9,91.0,0.0,0.0,2025-08-22 06:53:28-05:00,2025-08-22 19:54:52-05:00,1009.589,25.630499,26.232584,0.0,55.0,329.74365,6.4799995,5.00128
New York,14.305967,20.881842,0.0,8.21989,2025-08-22 06:00:00+00:00,0.0,1012.9,60.0,0.0,0.0,2025-08-22 06:13:45-04:00,2025-08-22 19:43:45-04:00,1009.07886,15.981,21.620583,0.0,1.0,2.4894993,29.16,8.287822
New York,13.7164135,20.881842,0.0,9.266431,2025-08-22 07:00:00+00:00,0.0,1013.1,68.0,0.0,0.0,2025-08-22 06:13:45-04:00,2025-08-22 19:43:45-04:00,1009.2669,15.1310005,21.620583,0.0,1.0,350.13425,23.039999,8.4042845
Chicago,18.397766,22.493668,8.0,15.132176,2025-08-22 07:00:00+00:00,0.0,1017.4,85.0,0.0,0.0,2025-08-22 06:06:36-05:00,2025-08-22 19:40:07-05:00,989.0779,17.685999,20.625582,0.0,3.0,171.02745,11.5199995,6.924738
Los Angeles,25.557987,29.364275,5.0,17.399252,2025-08-22 07:00:00+00:00,0.0,1009.6,69.0,0.0,0.0,2025-08-22 06:19:56-07:00,2025-08-22 19:31:25-07:00,999.0823,23.4105,27.250084,0.0,0.0,251.56496,5.3999996,3.4152596
Houston,30.007324,31.498672,100.0,23.188227,2025-08-22 07:00:00+00:00,0.0,1012.2,89.0,0.0,0.0,2025-08-22 06:53:28-05:00,2025-08-22 19:54:52-05:00,1009.8846,25.130499,26.232584,0.0,55.0,338.9624,11.5199995,5.0142193
Los Angeles,26.376991,29.364275,2.0,18.235962,2025-08-22 08:00:00+00:00,0.0,1009.5,71.0,0.0,0.0,2025-08-22 06:19:56-07:00,2025-08-22 19:31:25-07:00,998.9975,23.810501,27.250084,0.0,0.0,215.53777,2.8799999,3.096837
Chicago,18.937412,22.493668,100.0,16.707754,2025-08-22 08:00:00+00:00,0.0,1017.7,94.0,0.0,0.0,2025-08-22 06:06:36-05:00,2025-08-22 19:40:07-05:00,989.3695,17.685999,20.625582,0.0,3.0,270.0,9.36,7.5599995
New York,13.442738,20.881842,0.0,9.218756,2025-08-22 08:00:00+00:00,0.0,1013.5,70.0,0.0,0.0,2025-08-22 06:13:45-04:00,2025-08-22 19:43:45-04:00,1009.6588,14.6310005,21.620583,0.0,1.0,334.79892,23.039999,6.763786
Houston,30.790253,31.498672,100.0,23.704687,2025-08-22 08:00:00+00:00,0.0,1012.3,91.0,0.0,0.0,2025-08-22 06:53:28-05:00,2025-08-22 19:54:52-05:00,1009.98553,25.280499,26.232584,0.0,55.0,320.1945,12.599999,2.8116899
Chicago,17.943556,22.493668,50.0,15.923994,2025-08-22 09:00:00+00:00,0.0,1017.9,92.0,0.0,0.0,2025-08-22 06:06:36-05:00,2025-08-22 19:40:07-05:00,989.5206,17.236,20.625582,0.0,3.0,326.3099,14.759999,9.085988
New York,13.295679,20.881842,0.0,9.371631,2025-08-22 09:00:00+00:00,0.0,1013.8,74.0,0.0,0.0,2025-08-22 06:13:45-04:00,2025-08-22 19:43:45-04:00,1009.9482,13.931001,21.620583,0.0,1.0,353.6599,16.919998,3.2599385
Houston,30.559448,31.498672,100.0,23.704687,2025-08-22 09:00:00+00:00,0.0,1012.1,91.0,0.0,0.0,2025-08-22 06:53:28-05:00,2025-08-22 19:54:52-05:00,1009.786,25.280499,26.232584,0.0,55.0,304.9921,11.879999,4.39436
Los Angeles,24.876583,29.364275,2.0,18.17963,2025-08-22 09:00:00+00:00,0.0,1009.4,77.0,0.0,0.0,2025-08-22 06:19:56-07:00,2025-08-22 19:31:25-07:00,998.84894,22.4105,27.250084,0.0,0.0,264.2895,4.68,3.6179552
New York,12.950298,20.881842,0.0,9.233204,2025-08-22 10:00:00+00:00,0.0,1014.5,75.0,0.0,0.0,2025-08-22 06:13:45-04:00,2025-08-22 19:43:45-04:00,1010.64075,13.581,21.620583,0.0,1.0,345.9637,14.4,2.968636
